distance_km,visibility_m,wind_kmh,temperature_c,personnel_available,asset_fuel_pct,asset_type,time_since_contact_hr,critical_response
48.74295928404199,399.6603895159092,46.71640512129081,-58.429138622336566,6,95.92438976336533,helicopter,3.2776923284511197,1
83.78887240589978,3315.6706946220543,42.831402218759806,-22.24009013524319,10,54.39752874973732,vessel,0.1354176851372498,0
26.874703149103542,8106.6721149353625,14.077878352549337,-40.9121376077028,27,76.21909162128513,helicopter,0.8166596029967099,0
61.86647485700169,6595.315016119697,42.93732779213343,-30.5940329691408,29,88.6271657733187,snowcat,1.2649992461344683,0
71.01468737398126,4985.0869811168795,22.532360717534207,-39.9097372681631,11,59.203297158210525,vessel,5.195192519380209,0
13.482621328241217,5341.633403505561,45.28069013624318,-19.07395620576616,31,85.23236585920509,vessel,0.8203630229828875,1
26.803655795741314,20.0,34.48609327315357,-52.21015286068108,39,65.6246190401903,helicopter,0.4314846303251858,0
57.779890544086314,4037.5992019603377,35.17091524366353,-20.367313975070978,11,39.36598671825316,helicopter,2.1212414509483235,0
30.496678531431026,4010.1394600717235,77.9114666058001,-36.75332121536075,32,100.0,helicopter,2.209449257879208,0
20.224881251629352,20.0,44.494027753892304,-35.41612261278833,26,30.444031827490186,helicopter,18.816148802979164,0
125.41476825403822,9799.821235164443,43.84668991477775,-31.03043462784559,31,37.50005980912251,snowcat,2.611512791406133,0
10.364354074115113,4504.145006506649,39.892605190518864,-32.392903287731585,29,55.58663228843022,vessel,6.63569603101264,0
22.826165542171218,4808.727550749301,36.409656934279845,-14.814519385953224,11,83.36082130645342,vessel,1.4254145590329612,0
30.645111752132998,847.3086393915937,70.28044203306226,-23.788880142955026,39,76.73575693284552,snowcat,4.473519824855934,0
37.66764679663135,3910.72324392056,37.85599805894647,-15.591777173687088,26,100.0,helicopter,0.5668327221272924,0
35.956419808958046,3573.5399637610944,20.715511380160972,-25.62775205721745,3,85.17533980522934,helicopter,0.12250321715764076,0
31.830607417415916,8885.97420407672,42.04305767621822,-33.24587993457871,9,68.42208768432602,snowcat,0.6322778824574473,0
29.031980880418963,6004.849555093639,27.41581392584287,-33.04602112594739,26,89.26556441298345,helicopter,0.4145699227533417,0
27.868463861188594,3710.7220488675302,16.09929066449211,-50.81394607440012,20,59.386449556871455,helicopter,4.329022819352003,0
50.420643017133465,20.0,32.92235552904023,-8.849240551253036,29,67.4049554467325,vessel,1.0617375677015892,1
35.99274855063179,20.0,58.66197458317518,-33.224366686467285,32,55.223191545570515,helicopter,3.1226039287501557,1
15.213972241429847,20.0,13.878744592477222,-53.01115604883421,16,86.46620056703583,helicopter,11.468829461889285,1
35.13519087937681,2099.5490030532173,38.67286657249015,-44.00836076039185,33,57.8443345339744,snowcat,0.2715780190642804,0
44.71858117953787,4651.81888909449,25.996082722710202,-50.54004700621442,10,38.49445845067834,snowcat,1.124757120946655,0
146.38816429812752,3335.0937650823143,24.287567673704928,-40.35477314878172,6,38.32632393834014,snowcat,3.187769931416147,0
30.12950464898089,5036.8346004384,19.130517751055518,-25.02210233914736,2,42.62862285395948,snowcat,3.5902033848782633,0
60.39626654948672,9529.178051111048,21.629113366857297,-56.466095267188294,3,74.53017054525448,snowcat,1.647328647264548,0
68.17910352983323,249.58370029019216,21.734683004828092,-15.8726015463082,33,61.6395019024616,snowcat,1.3696173593577718,1
31.280122628125046,231.26045934783588,48.24795327126224,-39.25988141995015,29,65.3879102390689,vessel,3.830215898086449,1
71.23136945606923,3466.5720077567603,21.446851177138676,-34.30295013994453,5,72.7262396122252,snowcat,5.675530740024663,0
61.33825021613352,20.0,14.448754851384225,-32.60345122747411,14,75.08801638650861,helicopter,7.705920169082155,0
64.99341959092087,2906.7430777072664,19.23885293604347,-44.897375808181835,10,58.38411527605416,snowcat,5.992858651732038,0
24.240832084311712,1713.7360309546946,23.49025637336453,-23.117618999600364,16,62.86285850898196,helicopter,0.9071151425694527,1
122.66065284007891,20.0,22.68292142857765,-48.62012936746019,28,55.68529700411437,vessel,1.5041422453088051,1
60.43699140464716,20.0,33.217871572185445,-13.227337930047444,14,72.1272577558654,vessel,0.2969863809116451,1
19.886040498883048,1499.669194135217,46.834536022696426,-44.4471280827107,29,62.770726092655025,vessel,2.205860612812016,0
31.403543009875456,999.686366131788,40.0816357771328,-32.16822836339327,12,47.202141191500374,helicopter,5.18052461617921,0
47.23310823240638,2004.4804752394136,72.91412869136009,-39.94451152602844,4,66.67273927678058,vessel,6.104499750538526,0
47.90353398218388,7109.061032349176,35.88128534132287,-18.598119580117935,36,78.32351859617557,helicopter,20.349475863550172,0
59.98894644595091,6223.688619953788,25.731470885396497,-45.3517737216851,32,100.0,helicopter,4.072901800961568,0
54.37575942766134,4260.790482970169,48.7997149958676,-14.87004477707138,25,41.33147491392313,vessel,0.21725290065319486,0
25.77352601282961,5111.130331314585,29.020133666208462,-5.923649654297662,25,39.08951818357323,snowcat,0.15345872615320205,0
77.2387419944958,20.0,51.591849199526926,-48.37353836594473,27,36.22495087923839,snowcat,3.9082737603672717,1
80.31401141165922,4930.80182754694,55.211201247458106,-54.39290479572682,4,52.17386382685771,snowcat,7.0427899936674745,0
56.63255142019713,63.40820188467751,43.18231085917586,-34.966433394200436,23,61.06117338642022,vessel,7.320228946906459,0
66.20138418727042,4850.328638200035,28.719400831517202,-29.928136247129068,34,55.82599170331256,snowcat,0.22964685275450325,0
32.31911236076832,8565.256162139247,24.385591771936767,-34.365975028687004,20,36.062850432951876,helicopter,4.040746787367192,0
27.031782015224177,6075.796917531404,95.9621501109036,-35.02144740795227,26,93.57356877502738,snowcat,0.7837954507465074,0
31.3419698984739,5753.301747959446,21.825206528137834,-23.38354886214009,7,27.61381531722401,snowcat,6.5935929163586895,0
88.94411638869455,20.0,32.49647521702179,-27.358452128938765,28,100.0,vessel,5.630431172508904,1
33.31573331660341,3074.4222467392647,62.075890399777485,-50.79344239227562,13,76.24751045763061,helicopter,3.3600520447080333,0
2.381215630185597,3960.6723005832914,23.594164761812966,-40.33494053843565,38,93.52411443174341,vessel,1.5482540813806582,0
43.381810686821765,6267.449481478659,40.98882608454084,-15.631629569277408,31,45.11107320045372,vessel,8.979956564662446,0
28.435118964675855,978.3126286719769,17.453394963967977,-29.62434012471704,13,57.80313631586443,vessel,0.5736850739102536,0
14.692792063531385,2866.0555178698114,28.592376569906207,-32.0042158213685,39,60.80750278385949,helicopter,1.8238197812753536,0
24.773022788507305,8032.31812159458,10.096293866838103,-46.70845524299891,32,55.94124824728273,snowcat,5.236210602173801,0
35.52731415076733,3346.161563463301,16.89713409872579,-22.508801328820887,20,69.81201299596263,snowcat,1.8469374694346539,0
50.93367001940937,20.0,17.390929144567803,-31.501849969834907,37,70.06111435730178,snowcat,4.398352488426884,0
63.7934425324154,20.0,33.424986623255606,-31.51388990882702,31,47.18516064188981,vessel,4.8441760560353835,1
14.478162717947775,1189.974897025909,42.370833049840364,-19.555643071879285,11,100.0,vessel,6.396871643850853,1
48.78152706059639,152.91052351398594,35.59650572281589,-43.92754059343851,8,42.70830250038118,vessel,3.472139927523127,0
16.956784334083586,3975.5441198061603,26.38125412458864,-17.201857961202045,27,74.82594289217461,vessel,2.7613678462253013,0
21.06931291294332,6647.727984621334,27.718113273247766,-27.650224992806038,39,69.99837719318647,vessel,2.3781900619874294,0
58.678587139803,7196.806130300485,28.523233241947956,-17.387054026424504,20,70.54176286493107,helicopter,2.305589289290393,0
20.233223821235978,7407.785152357457,37.23939184898276,-34.685907072577976,30,15.30564038474958,snowcat,3.4937820025694313,0
37.370210481949,1450.3748117228365,35.736147554496185,-15.877577974501925,27,61.269649121367756,snowcat,0.8831024356352948,1
26.792127498579536,2553.7025589040286,57.07954460263947,-65.15564196672568,7,61.41714467555276,snowcat,8.016825445941974,1
59.145069424208465,2946.6684643715603,15.661014420208495,-47.799411820743856,25,72.54071874361853,vessel,9.915740278394095,0
51.65116813004247,12022.656243370722,95.30374740433214,-42.358346484660274,20,38.38054671741391,vessel,1.9277233722084373,0
48.66997265013271,4443.699611071116,30.524165066324386,-40.36518591655403,20,71.45827846894129,helicopter,0.055169285796133984,0
22.03822980864398,2839.2778022375337,39.590006257178764,-18.074105039169268,20,81.4078479971549,snowcat,1.6072066001333467,0
43.09355945140193,536.1368550427983,21.92677992153055,-54.622446485707734,21,78.35006938827988,snowcat,1.1445605677288981,0
53.54747406480167,6874.63843666535,23.393583846232687,-20.54906837532841,11,65.83665129579406,helicopter,1.3147869385809923,0
33.236578166028,20.0,47.871582931327666,-31.491052786779427,8,88.8429882298136,vessel,2.4800162539867605,0
21.535767858658744,4016.2075498191225,52.10198352411781,-44.802034663199485,12,82.95951585785988,vessel,2.8596361064429514,0
38.11395791738017,3014.630962998379,15.70175396505279,-10.226143277086297,36,51.097666490805096,helicopter,0.779763416791275,0
37.96959027948359,2230.968594707386,78.84715886144961,-47.50043695208311,39,69.01485118646839,vessel,2.349389689835939,1
83.71412896718182,8974.659964580282,16.06397579007569,-20.475926937474558,15,84.92172911507444,helicopter,2.0114477147191367,0
41.79011957457421,4884.3185110465865,77.49473502121639,-15.470744934378688,5,97.83177952532264,vessel,3.0512928902657324,0
32.637491911253754,6323.963147786848,27.311640453667913,-53.72879805103291,21,52.74669202340715,vessel,0.3150597614481027,0
37.54107151958425,20.0,17.173524900261054,-43.7903891764487,31,47.841483524023374,snowcat,8.532550806342169,1
27.75006736548208,6334.808821238049,19.52719887270802,-15.0556891358186,23,44.519976569098965,snowcat,3.1691882038922787,0
25.05602152688943,7396.369692367776,31.388892129403207,-29.16889785286562,13,39.416453558895114,snowcat,2.6854511191418657,0
32.48654061175085,4013.862728846145,55.981569878814376,-23.233407331708186,15,65.52490876590454,vessel,3.620607565049431,1
34.64162756265982,1845.80061895932,71.77669684141866,-30.336465152773386,23,52.15148120822271,vessel,6.714496157669665,0
31.097390983823765,741.3847955843676,53.4191646385903,-21.85674050893878,5,76.85799298226236,vessel,0.5518549978423121,0
25.37909306210673,3234.4671229106943,52.148186596775716,-45.68696654016402,21,53.25880069073075,vessel,0.24070706565414285,0
89.20040820737641,2577.00098099918,23.44154973512579,-22.248090936297313,6,42.73428542368219,helicopter,2.8576257077811125,1
26.697294110157337,1365.0506229939194,41.43943495925676,-33.15714919741439,32,84.41400643131048,vessel,3.6078758765101995,1
75.22742963100114,4591.55308300968,57.884881086499725,-33.68382590737048,18,64.29632073857694,helicopter,12.66915508795919,0
33.224579531200526,3770.277991271562,63.560254822824156,-47.47746611774545,22,82.13776832975009,snowcat,1.5252918423028041,1
23.944397934192473,2018.3792939439802,22.455169504792252,-49.792266852874576,29,55.13083745445067,helicopter,3.9682519319110687,1
29.074172395483796,2069.0656092139147,23.764227217455556,-32.85260277030923,32,99.9245053074174,vessel,3.813356856559589,1
13.698819337480689,20.0,30.544675988561206,-16.412440083500055,7,72.41427274263455,helicopter,1.6659855824858492,0
44.65967994391447,2648.922750174491,30.711853754005528,-28.74325712034343,38,43.03048727433158,snowcat,0.5145583138591934,1
65.17578255625462,20.0,36.522051397907546,-42.834776043651786,38,32.40314004678408,vessel,3.587952206193392,1
48.21536583436351,1974.1603481534814,29.67954211465078,-33.24805864996419,8,71.22713483889595,helicopter,6.162614895536024,0
40.8510643673713,4031.760729669512,52.698562992642394,-34.46947062898042,26,73.81127281101426,snowcat,0.11050448694783446,0
131.413284578496,20.0,42.274222218186196,-41.03095073899552,10,79.40332315602927,vessel,0.7328780113400722,0
22.70043651648489,2253.8254866001807,97.36598180022983,-26.1251020097217,34,29.401348951539056,snowcat,1.9026039166278876,1
70.60868037360136,4151.11141115845,25.434088110100998,-42.74846250098551,31,29.968885417086376,snowcat,1.4113374668013923,0
50.34135639299113,20.0,13.712245278733352,-39.33693394217666,30,28.999049032350676,vessel,3.349672280427193,1
15.149931907921022,1243.2967550961107,12.996178346307763,-44.25126182947328,37,46.5391032202845,snowcat,1.8593402219540465,0
25.850153369247458,20.0,37.32935441885368,-40.20980940861535,15,77.27560782708278,helicopter,5.786049446152845,0
22.5633462845312,5681.396069432488,42.055556049757456,-12.687896001129303,11,65.44561820821008,vessel,0.22255715748661029,0
57.2086155493153,1163.738503659229,37.692603965102506,-39.566313845895564,26,31.074091881763025,snowcat,2.9469014172895913,1
41.796787599907965,1017.2098877198428,21.801770292469612,-36.842547699788376,35,34.726381358463016,snowcat,0.13314805251548095,0
34.85965376916248,5613.215036543645,48.415228877783065,-21.482491452745705,39,71.84309351545788,snowcat,2.2600513373753244,0
29.392483607570703,2277.448368753745,36.96734898276589,-18.590331542299538,16,88.01343608725202,snowcat,5.081945953732788,0
9.015198897411347,8468.413178338542,10.232229545602232,-37.12784874545959,2,75.35087675435483,helicopter,3.134843046589122,0
55.40263205744158,4631.886992306625,29.798376965448913,-15.983791662589393,4,96.21349427528992,helicopter,1.318868411865396,0
105.44496754760101,4397.990828990391,16.10834757503301,-42.837233600197635,39,73.11598221625654,vessel,0.6029599601772151,0
75.63110697380071,4496.187076190316,37.26299204329868,-22.872099501648556,39,95.81742832649516,vessel,2.433127444464549,0
39.87638035701398,6923.867832998521,29.94663844443624,-31.91072801146627,37,100.0,vessel,8.992382252631467,0
72.93102022527944,20.0,24.40050181623714,-25.824207973787832,19,61.06425649541482,helicopter,0.8292009331735046,1
53.09586475130863,5087.627938672502,26.335243522843484,-23.760651115373186,14,79.40510483118493,vessel,1.004349999745069,0
91.1838913898038,556.4651642230747,48.94760330974079,-31.80719657349122,32,21.974426206741057,vessel,3.0495739685807273,0
12.492721105413533,20.0,27.626866289928916,-24.71051470672544,20,79.69800473459986,helicopter,0.6304176956821091,0
36.798483028480135,2583.002575069486,25.92122145805228,-21.58375001039714,28,43.80086687846176,vessel,2.489919406884897,0
96.18193563820508,2746.893836886612,26.795841168902864,-50.427144394439146,17,77.42042094816244,helicopter,2.7640488459518124,0
17.52513071265956,20.0,58.45003890197195,-41.4823284208523,30,56.1575722190469,helicopter,3.6311135001713764,1
39.90706675198231,20.0,25.932570652787128,-20.003611228486747,18,74.14451913188718,helicopter,1.2074605270245857,1
33.35398489487576,20.0,14.478028410989038,-54.017704136106495,33,41.42990902350191,helicopter,5.206520401162603,1
23.809866860607936,478.1132384394741,42.11037161676026,-44.54383525614749,9,57.99508303660462,vessel,1.4924295528107694,1
92.14976892608948,4514.513007162192,27.848595889390428,-12.420495991091457,15,80.20851480003732,vessel,2.8674397854322446,0
23.857770006987543,1859.473798949002,23.01332049674588,-35.396666793165735,28,72.26285267707817,snowcat,0.4686418788355693,0
33.47846884318327,3862.476472777858,42.05950463637022,-28.525900095508323,2,26.347591763046452,snowcat,0.17944087606524894,0
33.96816724772877,624.7034900479953,35.616304814489,-26.00297189223798,11,62.2007555458306,helicopter,2.6828781043102046,0
30.422513412042633,7092.467244302431,19.21788638223312,-25.455842586463636,15,52.457922263146756,vessel,11.366456780834026,0
30.24021363828855,1631.0789111918884,51.23246166283644,-37.006972942199695,7,45.14770525366059,helicopter,0.3637602614366445,1
19.975516644584307,5686.299848325392,51.26789600760613,-35.10817183024652,36,50.80624864673292,vessel,1.5158287413605795,0
28.347530857209115,3189.2986986089472,30.400985402901107,-5.059430525486228,2,80.48038135474128,helicopter,3.413975798742104,0
89.82032225625291,668.1275017081211,48.45793384157777,-46.74770291230321,34,96.32213779006989,vessel,3.5760136374975326,1
41.458055763238946,9502.658911228667,46.619296111100354,-39.16690420466912,3,77.35186083606246,vessel,3.249436808935986,0
37.20742361415227,6708.266025407018,43.583248666005254,-44.804822197599826,10,52.35608081476933,snowcat,6.631322129615021,0
65.8339383227855,2358.1825935471356,39.56973325106703,-33.24028614926534,30,65.99525221025428,snowcat,3.186786779181995,1
30.715754135119674,5763.527572733056,33.88636955863475,-41.97464024632725,19,65.90242313249402,vessel,4.452169056451898,1
11.678317681892752,2953.1256045318896,48.13013026798369,-15.645677719301279,24,83.33818846584616,vessel,0.403707157564109,0
61.084315418443055,2182.778029325674,26.46863633710051,-11.827021717679035,26,65.53667063344638,vessel,1.035201903933511,1
19.189999772184663,894.7309618020054,73.30727594200616,-31.325758301149516,3,77.3146601341037,snowcat,3.284540091730498,0
29.15601129475295,2966.664634194971,48.46899702577752,-43.12326812891142,8,66.31796553404475,snowcat,4.285999766571639,0
13.763905244630028,3938.918957653445,46.04580989492031,-9.010243720557611,38,75.71955719796694,snowcat,2.1485067059584715,0
21.94837169353368,3643.03653609888,25.50629704962892,-40.01576455031964,15,83.00387857346047,snowcat,3.003528951634706,1
21.92964908216805,4742.426451224508,21.379308011258765,-28.26094254524829,14,43.322774122374796,snowcat,3.6123145174699527,0
44.70239507358928,2930.139316712041,26.934332931253703,-26.503053311669927,9,61.83984807160066,snowcat,0.9086811101435798,0
11.999795735863456,20.0,68.31516074011424,-42.71017132993883,36,60.03070552945893,vessel,17.861294912227816,0
66.33928841976397,4199.44027345872,29.16259870053462,-35.97666701838924,30,80.425423496148,snowcat,0.1112803688396102,0
30.7136057649037,799.0598754664748,26.75545941216676,-8.699674272164334,24,64.63442111642294,vessel,2.5867187910180336,0
32.65152660834543,20.0,83.6206017147295,-27.650088053096873,33,50.20918082963349,vessel,4.502750980167887,0
36.60301892307784,2222.9322517466126,53.384571458358316,-25.029743472245478,29,56.439316361101646,snowcat,3.9317474977709015,0
14.58618497171196,1321.8993624703696,34.45691081176385,-21.156890910972947,25,67.85741589617882,vessel,1.6666890566379484,0
54.117085889691566,360.6092265282159,31.991791472213315,-25.795568034459876,37,77.04460419532084,vessel,1.9512995493479348,0
52.674355002967054,20.0,33.48524533765311,-18.823417961417693,5,51.033690753096906,vessel,4.614065914242117,0
52.439986548156035,3717.908835961797,72.57683206722052,-24.410740232255122,36,53.800013758707216,helicopter,1.3876627273637525,1
17.38744206122582,893.6379496081349,32.14108545269457,-32.515838575734165,30,53.01265463412746,vessel,1.3987496677715514,1
18.345336678684102,54.973858001750614,22.889796420180364,7.011809750634775,20,53.84591522210964,helicopter,1.185734451949767,0
39.70205339385147,4047.2955340585213,36.42202784033653,-37.95574969115456,30,56.58517625756316,vessel,18.15290736010824,0
27.11535535690596,2235.8990110453055,29.829700878951684,-35.47476878067985,4,72.67379006590643,snowcat,7.5385968598257005,0
33.22985551237109,3927.14821630679,52.608457835244806,-14.191266206398382,5,83.64087257889575,snowcat,0.7830496951480046,0
29.029515544831067,2370.2621067410537,31.160930634393395,-21.336248275962134,39,53.38717769303148,vessel,0.46543558220263925,0
86.5527545368797,3899.246304764237,27.464375888552137,-35.68801308685006,35,30.405993097577003,helicopter,0.7327578869601428,1
52.949531429687234,20.0,112.9064544427034,-36.592401693861376,16,70.74594231712491,helicopter,1.7399055353270505,0
21.333313995010887,7177.486000595972,40.364284519218515,-30.737929687983737,29,33.31090063141765,vessel,1.2136750282693158,0
33.95113636907772,20.0,33.057642778958595,-26.933343420715367,15,91.6469911988276,helicopter,6.034010572818323,0
19.363943059936787,5381.777365067017,18.708813504083505,-30.653707383415888,19,63.249402744625236,snowcat,6.15897737239861,0
28.021105189006818,2470.728796822904,44.38034861745356,-36.8859810106536,27,68.90635548841357,vessel,0.691305649088036,1
30.923438996346192,9365.301089434743,20.361672599018558,-22.51106397631155,10,85.51979044282064,snowcat,0.17814854976173583,0
24.829791728106724,2993.392171024908,7.839131384842562,-29.8562446016895,30,59.6117764208531,snowcat,4.724828087329332,0
38.13834587168937,4876.943990080727,28.94626183219615,-20.02849488754767,17,72.51214326076948,helicopter,5.359958911268879,0
48.27866499243672,20.0,47.314730726927564,-28.79216888347573,24,72.70620132736899,vessel,9.49416860538059,1
30.835646992850847,6587.90788757478,34.78635946277252,-48.7167645004404,26,98.82245538609214,snowcat,1.8166943345893025,0
18.766650604104125,4263.86183047922,49.06240985798309,-24.643664963535677,31,100.0,snowcat,2.264347621378851,0
33.719777958318915,20.0,31.832441101938787,-18.76849774445248,4,63.870727827414505,snowcat,0.5756780596552994,0
35.73473934426042,859.17913749931,59.763826983737864,-25.70678654457706,3,94.8784104107364,vessel,1.4706997421100954,0
103.11516901273393,1940.898013998874,38.51042602765035,-49.43974985162722,25,22.959324383718155,helicopter,6.993729473476858,0
48.96402478699602,6150.059396576074,50.135691786796166,-26.932361730962533,34,59.82668849086684,snowcat,0.8207997772264084,0
11.183396640487823,2057.89190399182,92.41260452681627,-35.996641765243005,31,77.64021532828244,helicopter,1.4579630645390604,0
37.33148526748822,20.0,70.2486965519942,-29.623518646712405,22,36.58651718103384,helicopter,3.8537796384518836,1
64.69418195995783,1512.429609372521,71.83163673891927,-24.377369404365417,17,100.0,helicopter,3.505566666223167,1
46.89458217646561,4524.549740914281,51.8315823471546,-33.232746526031676,13,94.55526141717272,helicopter,1.5818428467964105,0
38.70734195407109,2555.448148713942,35.5998786268017,-22.712514526210818,23,57.710898799519725,snowcat,0.32889304971485794,0
22.696546344316644,4864.2241597566845,40.48055542187487,-24.52017142483433,9,100.0,snowcat,0.36603091797239934,0
47.18477643825549,20.0,29.090282325646427,-26.03072648933441,13,80.73685179626584,vessel,0.6435851988883108,0
28.446766912082026,8368.321587038386,54.76738081323469,-34.57636342477656,24,69.78249944943255,snowcat,2.3286031126709976,0
49.37042394621173,2804.3828952948434,49.71095497257846,-18.297250276938847,34,73.90689045591137,vessel,2.2494326877552413,0
59.96141362444716,3853.486053908208,18.77090662545417,-12.588928467966241,29,49.7686008413119,helicopter,1.0007468411564067,0
70.4382549149001,5490.573250472657,56.323086928404855,-30.36889460801953,27,68.33239070187592,helicopter,0.1730325553524775,0
60.34672012841155,6693.165455385921,52.906486170852745,-35.94533720597777,31,48.732226494706055,helicopter,4.7446926266552705,0
42.20978870034597,6356.81464284249,44.455682425415056,-34.98791721423964,34,65.02796734245014,vessel,1.7325659084601506,0
16.40402493545049,532.0303287865217,35.88313140475705,-20.599079829278693,20,67.09283730468084,vessel,1.116320290052176,0
20.231327641347313,20.0,36.923832048174205,-28.891815171522364,29,69.32156502003134,vessel,2.351384555537298,0
34.595564354645035,4424.998386661926,29.773165581799283,-32.93850563353324,7,64.74462022379869,helicopter,0.3647744000946052,0
55.50597872984402,6511.073466194728,32.86401956660307,-38.94048581042103,22,100.0,snowcat,2.7072855501850834,0
38.56549025627798,4439.145135700991,52.50486736937137,-25.364236580939263,19,32.74945368865437,vessel,0.035507436727425734,0
46.51770549898324,20.0,39.83962435500063,-22.699819736870996,14,28.948797315089067,vessel,1.1791738986883333,1
66.71302731632406,9102.266257155516,79.1915879976169,-30.943524271293636,20,47.45897096437709,snowcat,0.36016773911424205,0
48.64045007448047,1383.193428916826,37.82426408690605,-26.773056257257558,33,64.64695710845584,helicopter,0.21458574824241936,1
29.234903322563287,5531.85200499974,15.946896384199587,-24.095022340510226,2,57.05705702727356,helicopter,1.8156386454869136,0
94.05057784237918,20.0,58.46653249559522,-19.005992265555207,34,36.71032992987968,vessel,3.675241167611107,1
54.90195658538884,7159.15882561812,31.161990680208266,-40.586539588833574,22,100.0,helicopter,1.2634091440090485,0
58.05395812509831,5962.083203208033,82.64949679079125,-38.63395727064122,16,75.78739231331717,vessel,2.8415275703655425,0
45.24324769719334,1672.7042143515453,67.91603951153279,-34.89725671305695,24,58.34741330186487,helicopter,0.44420531044708733,0
81.8664024375208,6832.566240892034,48.25931722470305,-29.721869370789125,34,46.537965849142296,vessel,8.697990969554274,1
93.64735358698556,3518.975090541811,26.26651058857655,-35.64230533056336,27,59.61013321621846,vessel,3.941801425267471,0
54.489160792198334,5483.236031586255,39.92985988015648,-33.449796558359594,36,54.839810166334594,helicopter,0.7447963672018604,0
72.35043890440572,2628.4191774711417,45.0039334469129,-21.444062173042212,3,72.68272270688217,helicopter,2.017710684085774,0
33.87110356351009,848.3208204422845,11.498056507385105,-47.44748210297175,16,38.99347155228712,vessel,0.12040524300176098,1
69.57845806046878,8418.351961947114,29.174708626981484,-39.574612813261744,10,49.32581973135321,helicopter,0.9302108465864029,0
62.586091146354164,4405.428067590574,15.282079669646915,-38.28775767493721,39,82.05206661722872,helicopter,2.305081403631875,0
17.575802435227818,20.0,28.647117387064817,-15.095256885323089,24,52.89503588656416,snowcat,8.115595184633444,1
